Subcategory,countryISO3,population,hoursPerDayCombined,,,
Energy,SWZ,1113994,0.11,,,
Energy,SYC,97741,0.01,,,
Energy,SYR,17070132,0.03,,,
Energy,TCD,15946882,0.08,,,
Energy,TGO,8082359,0.03,,,
Energy,THA,68714519,0.02,,,
Energy,TJK,9321023,0.05,,,
Energy,TKM,5942094,0.05,,,
Energy,TLS,1293120,0.02,,,
Energy,TON,103199,0.03,,,
Energy,TTO,1394969,0.04,,,
Energy,TUN,11694721,0.06,,,
Energy,TUR,72326992,0.02,,,
Energy,TWN,23773881,0.06,,,
Energy,TZA,49960563,0.02,,,
Energy,UGA,41166588,0.01,,,
Energy,UKR,44487708,0.17,,,
Energy,URY,3449290,0.04,,,
Energy,USA,329064917,0.04,,,
Energy,UZB,32981715,0.05,,,
Energy,VCT,110593,0.04,,,
Energy,VEN,29402480,0.03,,,
Energy,VIR,104579,0.04,,,
Energy,VNM,96462108,0.03,,,
Energy,VUT,299882,0.02,,,
Energy,WSM,197093,0.02,,,
Energy,YEM,25823488,0.03,,,
Energy,ZAF,51216967,0.12,,,
Energy,ZMB,17861034,0.01,,,
Energy,ZWE,14645473,0.02,,,
