Subcategory,countryISO3,population,hoursPerDayCombined,,,
Buildings,SLV,6183877,0.22,,,
Buildings,SOM,15442906,0.16,,,
Buildings,SRB,8963761,0.15,,,
Buildings,SSD,11062114,0.16,,,
Buildings,STP,215048,0.03,,,
Buildings,SUR,581363,0.28,,,
Buildings,SVK,5457012,0.32,,,
Buildings,SVN,2023049,0.26,,,
Buildings,SWE,9139759,0.27,,,
Buildings,SWZ,1113994,0.15,,,
Buildings,SYC,97741,0.16,,,
Buildings,SYR,17070132,0.21,,,
Buildings,TCD,15946882,0.03,,,
Buildings,TGO,8082359,0.1,,,
Buildings,THA,68714519,0.35,,,
Buildings,TJK,9321023,0.26,,,
Buildings,TKM,5942094,0.26,,,
Buildings,TLS,1293120,0.4,,,
Buildings,TON,103199,0.42,,,
Buildings,TTO,1394969,0.26,,,
Buildings,TUN,11694721,0.26,,,
Buildings,TUR,72326992,0.16,,,
Buildings,TWN,23773881,0.15,,,
Buildings,TZA,49960563,0.08,,,
Buildings,UGA,41166588,0.16,,,
Buildings,UKR,44487708,0.23,,,
Buildings,URY,3449290,0.24,,,
Buildings,USA,329064917,0.21,,,
Buildings,UZB,32981715,0.26,,,
Buildings,VCT,110593,0.26,,,
Buildings,VEN,29402480,0.23,,,
Buildings,VIR,104579,0.26,,,
Buildings,VNM,96462108,0.45,,,
Buildings,VUT,299882,0.32,,,
Buildings,WSM,197093,0.4,,,
Buildings,YEM,25823488,0.18,,,
Buildings,ZAF,51216967,0.15,,,
Buildings,ZMB,17861034,0.15,,,
Buildings,ZWE,14645473,0.13,,,
