Subcategory,countryISO3,population,hoursPerDayCombined,,,
Food preparation,RUS,145734034,0.93,,,
Food preparation,RWA,12301969,0.77,,,
Food preparation,SAU,34268529,0.88,,,
Food preparation,SEN,16296362,0.65,,,
Food preparation,SGP,5804343,0.59,,,
Food preparation,SLB,571329,0.53,,,
Food preparation,SLE,7650149,0.63,,,
Food preparation,SLV,6183877,1.05,,,
Food preparation,SOM,15442906,0.76,,,
Food preparation,SRB,8963761,1.17,,,
Food preparation,SSD,11062114,0.76,,,
Food preparation,STP,215048,0.81,,,
Food preparation,SUR,581363,0.72,,,
Food preparation,SVK,5457012,1.03,,,
Food preparation,SVN,2023049,1.06,,,
Food preparation,SWE,9139759,0.79,,,
Food preparation,SWZ,1113994,0.83,,,
Food preparation,SYC,97741,0.76,,,
Food preparation,SYR,17070132,0.88,,,
Food preparation,TCD,15946882,0.81,,,
Food preparation,TGO,8082359,0.67,,,
Food preparation,THA,68714519,0.66,,,
Food preparation,TJK,9321023,0.51,,,
Food preparation,TKM,5942094,0.51,,,
Food preparation,TLS,1293120,0.59,,,
Food preparation,TON,103199,0.48,,,
Food preparation,TTO,1394969,1.15,,,
Food preparation,TUN,11694721,1.3,,,
Food preparation,TUR,72326992,0.97,,,
Food preparation,TWN,23773881,0.63,,,
Food preparation,TZA,49960563,0.68,,,
Food preparation,UGA,41166588,0.78,,,
Food preparation,UKR,44487708,1,,,
Food preparation,URY,3449290,0.7,,,
Food preparation,USA,329064917,0.68,,,
Food preparation,UZB,32981715,0.51,,,
Food preparation,VCT,110593,1.15,,,
Food preparation,VEN,29402480,0.68,,,
Food preparation,VIR,104579,1.15,,,
Food preparation,VNM,96462108,0.6,,,
Food preparation,VUT,299882,0.66,,,
Food preparation,WSM,197093,0.59,,,
Food preparation,YEM,25823488,0.85,,,
Food preparation,ZAF,51216967,0.86,,,
Food preparation,ZMB,17861034,0.73,,,
Food preparation,ZWE,14645473,0.73,,,
