Subcategory,countryISO3,population,hoursPerDayCombined,,,
Interactive,SLV,6183877,1.47,,,
Interactive,SOM,15442906,1.1,,,
Interactive,SRB,8963761,0.68,,,
Interactive,SSD,11062114,1.1,,,
Interactive,STP,215048,0.96,,,
Interactive,SUR,581363,1.15,,,
Interactive,SVK,5457012,1.22,,,
Interactive,SVN,2023049,0.62,,,
Interactive,SWE,9139759,1.01,,,
Interactive,SWZ,1113994,0.87,,,
Interactive,SYC,97741,1.1,,,
Interactive,SYR,17070132,0.9,,,
Interactive,TCD,15946882,0.96,,,
Interactive,TGO,8082359,1.19,,,
Interactive,THA,68714519,0.6,,,
Interactive,TJK,9321023,1.41,,,
Interactive,TKM,5942094,1.41,,,
Interactive,TLS,1293120,0.59,,,
Interactive,TON,103199,0.6,,,
Interactive,TTO,1394969,1.28,,,
Interactive,TUN,11694721,0.72,,,
Interactive,TUR,72326992,0.93,,,
Interactive,TWN,23773881,0.74,,,
Interactive,TZA,49960563,1.04,,,
Interactive,UGA,41166588,1.1,,,
Interactive,UKR,44487708,1.2,,,
Interactive,URY,3449290,1.15,,,
Interactive,USA,329064917,1.2,,,
Interactive,UZB,32981715,1.41,,,
Interactive,VCT,110593,1.28,,,
Interactive,VEN,29402480,1.15,,,
Interactive,VIR,104579,1.28,,,
Interactive,VNM,96462108,0.6,,,
Interactive,VUT,299882,0.61,,,
Interactive,WSM,197093,0.59,,,
Interactive,YEM,25823488,0.89,,,
Interactive,ZAF,51216967,0.88,,,
Interactive,ZMB,17861034,1.1,,,
Interactive,ZWE,14645473,1.1,,,
